Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,CSE 1115,Object Oriented Programming,D,DMF,"December 19, 2024",02:00 PM - 04:00 PM,406 (011183084-0112410536)
BSCSE,CSE 1115,Object Oriented Programming,E,MahHsn,"December 19, 2024",02:00 PM - 04:00 PM,407 (011212026-0112330274)                                                                                                                                                                                                                       408 (0112330323-0112410428)
BSCSE,CSE 1115,Object Oriented Programming,F,MahHsn,"December 19, 2024",02:00 PM - 04:00 PM,409 (011201470-0112330639)                                                                                                                                                                                                                       410 (0112330651-0112410411)
BSCSE,CSE 1115,Object Oriented Programming,G,MdRIm,"December 19, 2024",02:00 PM - 04:00 PM,423 (011222094-0112330610)                                                                                                                                                                                                                       425 (0112330678-0112410492)
BSCSE,CSE 1115,Object Oriented Programming,H,MdRIm,"December 19, 2024",02:00 PM - 04:00 PM,428 (011193120-0112330414)                                                                                                                                                                                                                       429 (0112330441-0112410409)
BSCSE,CSE 1115,Object Oriented Programming,K,IRR,"December 19, 2024",02:00 PM - 04:00 PM,431 (011193029-0112330248)                                                                                                                                                                                                                       432 (0112330335-0112410470)
BSCSE,CSE 1115,Object Oriented Programming,L,ShAhd,"December 19, 2024",02:00 PM - 04:00 PM,601 (011213150-0112330691)                                                                                                                                                                                                                       602 (0112330786-0112410498)
BSCSE,CSE 1115,Object Oriented Programming,M,IRR,"December 19, 2024",02:00 PM - 04:00 PM,603 (011213200-0112410128)                                                                                                                                                                                                                       604 (0112410157-0112410547)
BSCSE,CSE 1115,Object Oriented Programming,O,DMF,"December 19, 2024",02:00 PM - 04:00 PM,605 (011213116-0112410524)
BSCSE,CSE 1115,Object Oriented Programming,P,KAN,"December 19, 2024",02:00 PM - 04:00 PM,630 (011213093-0112330724)                                                                                                                                                                                                                       631 (0112330768-0112410540)
BSCSE,CSE 1115,Object Oriented Programming,Q,IAb,"December 19, 2024",02:00 PM - 04:00 PM,632 (011201440-0112330583)                                                                                                                                                                                                                       701 (0112330679-0112410546)
BSCSE,CSE 1115,Object Oriented Programming,R,KAN,"December 19, 2024",02:00 PM - 04:00 PM,702 (011201197-0112330205)                                                                                                                                                                                                                       703 (0112330537-0112410537)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,I,DMF,"December 19, 2024",02:00 PM - 04:00 PM,402 (011182070-0112410549)
BSCSE,CSE 1115/CSI 211,Object Oriented Programming/Object-Oriented Programming,J,AAJr,"December 19, 2024",02:00 PM - 04:00 PM,403 (011182085-0112330444)                                                                                                                                                                                                                       404 (0112330501-0112410413)
BSCSE,CSE 3421,Software Engineering,B,SSSk,"December 19, 2024",02:00 PM - 04:00 PM,405 (011192087-011213023)                                                                                                                                                                                                                       406 (011213052-011221500)
BSCSE,CSE 3421/CSI 321,Software Engineering,A,SSSk,"December 19, 2024",02:00 PM - 04:00 PM,407 (011173058-011212091)                                                                                                                                                                                                                       408 (011212131-011222212)
BSCSE,CSE 3421/CSI 321,Software Engineering,C,SSSk,"December 19, 2024",02:00 PM - 04:00 PM,409 (011173031-011222063)
BSDS,DS 1115,Object Oriented Programming for Data Science,BA,SMTT,"December 19, 2024",02:00 PM - 04:00 PM,410 (0152310003-0152410066)
BSDS,DS 1115,Object Oriented Programming for Data Science,BB,SMTT,"December 19, 2024",02:00 PM - 04:00 PM,603 (0152230002-0152410069)
BSEEE,ECO 2101/ECO 213,Economics,D,SCT,"December 19, 2024",02:00 PM - 04:00 PM,425 (021193023-0212230064)                                                                                                                                                                                                                       428 (0212230127-0212410039)
BSEEE,EEE 4117/EEE 435,Analog Integrated Circuits,A,MdHn,"December 19, 2024",02:00 PM - 04:00 PM,303 (021163012-021202008)                                                                                                                                                                                                                       304 (021202010-0212310077)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AA,NtAl,"December 21, 2024",09:00 AM - 11:00 AM,304 (0112230644-0112430029)                                                                                                                                                                                                                       305 (0112430030-0112430740)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AB,FaAM,"December 21, 2024",09:00 AM - 11:00 AM,306 (011193106-0112430054)                                                                                                                                                                                                                       307 (0112430055-0152430105)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AC,SaB,"December 21, 2024",09:00 AM - 11:00 AM,308 (011222234-0112430082)                                                                                                                                                                                                                       309 (0112430083-0112430731)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AD,KhSA,"December 21, 2024",09:00 AM - 11:00 AM,322 (0112320080-0112430114)                                                                                                                                                                                                                       323 (0112430115-0112430744)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AE,NtAl,"December 21, 2024",09:00 AM - 11:00 AM,722 (011221484-0112430144)                                                                                                                                                                                                                       723 (0112430145-0152430107)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AF,MdMR,"December 21, 2024",09:00 AM - 11:00 AM,328 (0112331086-0112430174)                                                                                                                                                                                                                       329 (0112430175-0112430732)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AG,FaAM,"December 21, 2024",09:00 AM - 11:00 AM,701 (0112420683-0112430205)                                                                                                                                                                                                                       702 (0112430206-0112430703)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AH,AJMSh,"December 21, 2024",09:00 AM - 11:00 AM,630 (0112420463-0112430423)                                                                                                                                                                                                                       631 (0112430424-0112430725)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AI,AJMSh,"December 21, 2024",09:00 AM - 11:00 AM,604 (0112231040-0112430258)                                                                                                                                                                                                                       605 (0112430259-0112430742)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AJ,NaHu,"December 21, 2024",09:00 AM - 11:00 AM,602 (0112310322-0112430293)                                                                                                                                                                                                                       603 (0112430294-0112430690)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AK,KhSA,"December 21, 2024",09:00 AM - 11:00 AM,408 (0112230172-0112430321)                                                                                                                                                                                                                       409 (0112430323-0112430733)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AL,SaB,"December 21, 2024",09:00 AM - 11:00 AM,410 (0112331144-0112430357)                                                                                                                                                                                                                       423 (0112430358-0152430106)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AM,NaSa,"December 21, 2024",09:00 AM - 11:00 AM,425 (0112330560-0112430380)                                                                                                                                                                                                                       428 (0112430381-0112430743)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AN,NaSa,"December 21, 2024",09:00 AM - 11:00 AM,429 (0112230267-0112430233)                                                                                                                                                                                                                       431 (0112430234-0112430741)
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AO,NaHu,"December 21, 2024",09:00 AM - 11:00 AM,432 (0112230859-0112430580)                                                                                                                                                                                                                       601 (0112430581-0112430721)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BA,MD,"December 21, 2024",09:00 AM - 11:00 AM,706 (0112230078-0152430007)                                                                                                                                                                                                                       707 (0152430008-0152430102)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BB,SbIm,"December 21, 2024",09:00 AM - 11:00 AM,401 (0152330123-0152430055)                                                                                                                                                                                                                       402 (0152430056-0152430104)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BC,MfHn,"December 21, 2024",09:00 AM - 11:00 AM,403 (011221438-0112430630)                                                                                                                                                                                                                       404 (0112430631-0152430101)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,P,TaIm,"December 21, 2024",09:00 AM - 11:00 AM,405 (0112310462-0212430013)                                                                                                                                                                                                                       406 (0212430014-0212430090)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,Q,TaIm,"December 21, 2024",09:00 AM - 11:00 AM,407 (0212330070-0212430091)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,R,TaIm,"December 21, 2024",09:00 AM - 11:00 AM,632 (0112430745-0212430089)
BSCSE,ECO 213/ECO 4101,Economics,B,TaA,"December 21, 2024",09:00 AM - 11:00 AM,305 (011162093-0112230445)                                                                                                                                                                                                                       306 (0112230463-0152410051)
BSCSE,ECO 213/ECO 4101,Economics,D,TJT,"December 21, 2024",09:00 AM - 11:00 AM,329 (011163060-0112310073)                                                                                                                                                                                                                       330 (0112310098-0152330101)
BSCSE,ECO 213/ECO 4101,Economics,E,TaA,"December 21, 2024",09:00 AM - 11:00 AM,708 (011161085-0112230274)                                                                                                                                                                                                                       711 (0112230276-0152330016)
BSCSE,ECO 4101,Economics,A,TrAd,"December 21, 2024",09:00 AM - 11:00 AM,323 (011183065-011222064)                                                                                                                                                                                                                       324 (011222327-0152420005)
BSCSE,ECO 4101,Economics,C,TJT,"December 21, 2024",09:00 AM - 11:00 AM,325 (011191159-011221596)                                                                                                                                                                                                                       328 (0112230091-0152420016)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,A,RM,"December 21, 2024",09:00 AM - 11:00 AM,409 (021182033-0212230087)                                                                                                                                                                                                                       410 (0212230092-0212330008)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,B,RM,"December 21, 2024",09:00 AM - 11:00 AM,423 (021182009-0212230024)                                                                                                                                                                                                                       425 (0212230026-0212320022)
BSEEE,EEE 311/EEE 3309,Digital Signal Processing,A,TTM,"December 21, 2024",09:00 AM - 11:00 AM,303 (021171016-021221051)                                                                                                                                                                                                                       304 (021221054-0212230031)
BSEEE,ACT 111/ACT 3101,Financial and Managerial Accounting,D,ShAz,"December 21, 2024",11:30 AM - 01:30 PM,303 (021193004-0212410020)
BSCSE,CSE 4783,Cryptography,A,MMAS,"December 21, 2024",11:30 AM - 01:30 PM,304 (011191132-011222091)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",B,AM,"December 21, 2024",11:30 AM - 01:30 PM,324 (021161098-0212320013)                                                                                                                                                                                                                       325 (0212320014-0212330160)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",C,TN,"December 21, 2024",11:30 AM - 01:30 PM,703 (021181042-0212330043)                                                                                                                                                                                                                       706 (0212330046-0212330162)
BSCSE,MATH 1151,Fundamental Calculus,A,ShIA,"December 21, 2024",11:30 AM - 01:30 PM,305 (011212134-0112420001)                                                                                                                                                                                                                       306 (0112420009-0112430034)
BSDS,MATH 1151,Fundamental Calculus,BA,MIA,"December 21, 2024",11:30 AM - 01:30 PM,307 (011212031-0112420175)                                                                                                                                                                                                                       308 (0112420177-0152330162)
BSDS,MATH 1151,Fundamental Calculus,BB,MIA,"December 21, 2024",11:30 AM - 01:30 PM,309 (011202200-0112420088)                                                                                                                                                                                                                       322 (0112420121-0152420024)
BSCSE,MATH 1151,Fundamental Calculus,C,SMYA,"December 21, 2024",11:30 AM - 01:30 PM,605 (011221352-0112420115)                                                                                                                                                                                                                       632 (0112420118-0152410059)
BSCSE,MATH 1151,Fundamental Calculus,D,SiMu,"December 21, 2024",11:30 AM - 01:30 PM,701 (011191086-0112420155)                                                                                                                                                                                                                       702 (0112420170-0112420728)
BSCSE,MATH 1151,Fundamental Calculus,E,NzHn,"December 21, 2024",11:30 AM - 01:30 PM,323 (011202100-0112420051)                                                                                                                                                                                                                       324 (0112420072-0152420005)
BSCSE,MATH 1151,Fundamental Calculus,F,MdAsn,"December 21, 2024",11:30 AM - 01:30 PM,325 (011211019-0112420127)                                                                                                                                                                                                                       328 (0112420209-0152420001)
BSCSE,MATH 1151,Fundamental Calculus,G,ShIA,"December 21, 2024",11:30 AM - 01:30 PM,329 (011212042-0112420065)                                                                                                                                                                                                                       330 (0112420082-0152420027)
BSCSE,MATH 1151,Fundamental Calculus,H,JAS,"December 21, 2024",11:30 AM - 01:30 PM,401 (011201261-0112330963)                                                                                                                                                                                                                       402 (0112331044-0112430262)
BSCSE,MATH 1151,Fundamental Calculus,I,NzHn,"December 21, 2024",11:30 AM - 01:30 PM,403 (011221213-0112420101)                                                                                                                                                                                                                       404 (0112420144-0152410069)
BSCSE,MATH 1151,Fundamental Calculus,J,JAS,"December 21, 2024",11:30 AM - 01:30 PM,405 (011213188-0112420109)                                                                                                                                                                                                                       406 (0112420110-0152330019)
BSCSE,MATH 1151,Fundamental Calculus,K,MIA,"December 21, 2024",11:30 AM - 01:30 PM,407 (011222127-0112420267)                                                                                                                                                                                                                       408 (0112420268-0112420721)
BSCSE,MATH 1151,Fundamental Calculus,L,RaRa,"December 21, 2024",11:30 AM - 01:30 PM,409 (011191109-0112410237)                                                                                                                                                                                                                       410 (0112410505-0112420669)
BSCSE,MATH 1151,Fundamental Calculus,M,RaRa,"December 21, 2024",11:30 AM - 01:30 PM,423 (011193112-0112420198)                                                                                                                                                                                                                       425 (0112420229-0112420720)
BSCSE,MATH 1151,Fundamental Calculus,N,AkAd,"December 21, 2024",11:30 AM - 01:30 PM,428 (011211122-0112420354)                                                                                                                                                                                                                       429 (0112420379-0152420023)
BSCSE,MATH 1151,Fundamental Calculus,O,AkAd,"December 21, 2024",11:30 AM - 01:30 PM,431 (011221586-0112420375)                                                                                                                                                                                                                       432 (0112420377-0152420020)
BSCSE,MATH 1151,Fundamental Calculus,P,NzHn,"December 21, 2024",11:30 AM - 01:30 PM,601 (011222094-0112420274)                                                                                                                                                                                                                       602 (0112420276-0112430230)
BSCSE,MATH 1151,Fundamental Calculus,R,JFK,"December 21, 2024",11:30 AM - 01:30 PM,603 (011202118-0112330554)                                                                                                                                                                                                                       604 (0112330624-0112420634)
BSCSE,MATH 1151/MATH 151,Differential and Integral Calculus/Fundamental Calculus,B,AkAd,"December 21, 2024",11:30 AM - 01:30 PM,630 (0112230267-0112420187)                                                                                                                                                                                                                       631 (0112420214-0152420025)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,G,NTR,"December 21, 2024",02:00 PM - 04:00 PM,303 (011163028-0112330286)                                                                                                                                                                                                                       304 (0112330411-0112331120)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,H,AIMM,"December 21, 2024",02:00 PM - 04:00 PM,305 (011182080-0112310314)                                                                                                                                                                                                                       306 (0112320012-0112410340)
BSCSE,CSE 113/EEE 2113,Electrical Circuits,Q,FaHa,"December 21, 2024",02:00 PM - 04:00 PM,307 (011182085-0112320164)                                                                                                                                                                                                                       308 (0112320234-0112331148)
BSCSE,CSE 123/EEE 2123,Electronics,B,NoAA,"December 21, 2024",02:00 PM - 04:00 PM,304 (011162003-0112230832)                                                                                                                                                                                                                       305 (0112230847-0112310597)
BSCSE,CSE 123/EEE 2123,Electronics,G,NoAA,"December 21, 2024",02:00 PM - 04:00 PM,306 (011162015-011222308)                                                                                                                                                                                                                       307 (0112230247-0112310607)
BSCSE,CSE 123/EEE 2123,Electronics,H,TY,"December 21, 2024",02:00 PM - 04:00 PM,308 (011161085-0112230253)                                                                                                                                                                                                                       309 (0112230263-0112320173)
BSEEE,CSE 313/EEE 4411,Computer Architecture,A,ShArn,"December 21, 2024",02:00 PM - 04:00 PM,403 (021131122-021221040)
BSCSE,CSE 315/CSE 3715,Data Communication,A,MNK,"December 21, 2024",02:00 PM - 04:00 PM,630 (011131140-0112310329)
BSCSE,EEE 2113,Electrical Circuits,A,AbHn,"December 21, 2024",02:00 PM - 04:00 PM,322 (011193112-0112330275)                                                                                                                                                                                                                       323 (0112330382-0112410525)
BSCSE,EEE 2113,Electrical Circuits,B,FaHa,"December 21, 2024",02:00 PM - 04:00 PM,324 (0112230213-0112330125)                                                                                                                                                                                                                       325 (0112330162-0112331131)
BSCSE,EEE 2113,Electrical Circuits,C,MFRn,"December 21, 2024",02:00 PM - 04:00 PM,328 (011221273-0112330363)                                                                                                                                                                                                                       329 (0112330364-0112331133)
BSCSE,EEE 2113,Electrical Circuits,D,RMT,"December 21, 2024",02:00 PM - 04:00 PM,330 (011201059-0112330390)                                                                                                                                                                                                                       401 (0112330395-0112331060)
BSCSE,EEE 2113,Electrical Circuits,E,FaHa,"December 21, 2024",02:00 PM - 04:00 PM,402 (011201052-0112330409)                                                                                                                                                                                                                       403 (0112330429-0112420719)
BSCSE,EEE 2113,Electrical Circuits,F,MFRn,"December 21, 2024",02:00 PM - 04:00 PM,404 (011193034-0112330017)                                                                                                                                                                                                                       405 (0112330023-0112410476)
BSCSE,EEE 2113,Electrical Circuits,I,AIMM,"December 21, 2024",02:00 PM - 04:00 PM,406 (011212014-0112330195)                                                                                                                                                                                                                       407 (0112330197-0112410492)
BSCSE,EEE 2113,Electrical Circuits,J,MFRn,"December 21, 2024",02:00 PM - 04:00 PM,408 (011203066-0112330170)                                                                                                                                                                                                                       409 (0112330211-0112331158)
BSCSE,EEE 2113,Electrical Circuits,K,RMT,"December 21, 2024",02:00 PM - 04:00 PM,410 (011211113-0112330111)                                                                                                                                                                                                                       423 (0112330164-0112331039)
BSCSE,EEE 2113,Electrical Circuits,L,SMSR,"December 21, 2024",02:00 PM - 04:00 PM,425 (011221461-0112330322)                                                                                                                                                                                                                       431 (0112330333-0112410182)
BSCSE,EEE 2113,Electrical Circuits,M,RMT,"December 21, 2024",02:00 PM - 04:00 PM,630 (011201313-0112320241)                                                                                                                                                                                                                       631 (0112320266-0112331168)
BSCSE,EEE 2113,Electrical Circuits,N,NTR,"December 21, 2024",02:00 PM - 04:00 PM,432 (011212089-0112330346)                                                                                                                                                                                                                       601 (0112330438-0112410303)
BSCSE,EEE 2113,Electrical Circuits,O,NTR,"December 21, 2024",02:00 PM - 04:00 PM,602 (011221352-0112330479)                                                                                                                                                                                                                       603 (0112330607-0112410536)
BSCSE,EEE 2113,Electrical Circuits,P,SMSR,"December 21, 2024",02:00 PM - 04:00 PM,604 (011201190-0112230890)                                                                                                                                                                                                                       605 (0112230927-0112331130)
BSCSE,EEE 2123,Electronics,A,AbHn,"December 21, 2024",02:00 PM - 04:00 PM,322 (011192011-0112230482)                                                                                                                                                                                                                       323 (0112230483-0112320001)
BSCSE,EEE 2123,Electronics,C,TY,"December 21, 2024",02:00 PM - 04:00 PM,324 (011201102-0112230491)                                                                                                                                                                                                                       325 (0112230569-0112310537)
BSCSE,EEE 2123,Electronics,D,TY,"December 21, 2024",02:00 PM - 04:00 PM,328 (011191086-0112230328)                                                                                                                                                                                                                       329 (0112230336-0112331094)
BSCSE,EEE 2123,Electronics,E,NoAA,"December 21, 2024",02:00 PM - 04:00 PM,330 (011221024-0112230780)                                                                                                                                                                                                                       401 (0112230973-0112310592)
BSCSE,EEE 2123,Electronics,F,AbHn,"December 21, 2024",02:00 PM - 04:00 PM,402 (011201441-0112310394)
BSEEE,EEE 255/EEE 3303,"Probability and Random Signal Analysis/Probability, Statistics and Random Variables",A,HAS,"December 21, 2024",02:00 PM - 04:00 PM,404 (021131142-021222011)                                                                                                                                                                                                                       405 (021222012-0212310058)
BSEEE,PHY 1101,Physics I,B,GMB,"December 21, 2024",02:00 PM - 04:00 PM,406 (021213033-0212420007)                                                                                                                                                                                                                       407 (0212420010-0212420081)
BSEEE,PHY 1101,Physics I,C,MAn,"December 21, 2024",02:00 PM - 04:00 PM,408 (021201046-0212420008)                                                                                                                                                                                                                       409 (0212420020-0212420073)
BSCSE,CSE 4891/CSE 491,Data Mining,A,TBD,"December 22, 2024",09:00 AM - 11:00 AM,330 (011162015-011212126)                                                                                                                                                                                                                       401 (011212135-011221266)
BSCSE,PSY 101/PSY 2101,Psychology,A,MRM,"December 22, 2024",09:00 AM - 11:00 AM,303 (011131140-0112330362)                                                                                                                                                                                                                       304 (0112330435-0152410067)
BSCSE,CSE 2215,Data Structure and Algorithms I,A,Ojn,"December 22, 2024",11:30 AM - 01:30 PM,304 (011201091-0112231029)                                                                                                                                                                                                                       305 (0112310046-0112331080)
BSCSE,CSE 2215,Data Structure and Algorithms I,B,CAG,"December 22, 2024",11:30 AM - 01:30 PM,306 (011222014-0112320105)                                                                                                                                                                                                                       307 (0112320116-0112330970)
BSDS,CSE 2215,Data Structure and Algorithms I,BC,RRK,"December 22, 2024",11:30 AM - 01:30 PM,406 (015222001-0152330065)                                                                                                                                                                                                                       407 (0152330067-0152330154)
BSDS,CSE 2215,Data Structure and Algorithms I,BD,RRK,"December 22, 2024",11:30 AM - 01:30 PM,408 (011213115-0152330079)                                                                                                                                                                                                                       409 (0152330086-0152330152)
BSCSE,CSE 2215,Data Structure and Algorithms I,C,KAN,"December 22, 2024",11:30 AM - 01:30 PM,308 (011192094-0112230710)                                                                                                                                                                                                                       309 (0112230801-0112330908)
BSCSE,CSE 2215,Data Structure and Algorithms I,D,MNH,"December 22, 2024",11:30 AM - 01:30 PM,322 (011201252-0112320051)                                                                                                                                                                                                                       323 (0112320058-0112331048)
BSCSE,CSE 2215,Data Structure and Algorithms I,E,AKM,"December 22, 2024",11:30 AM - 01:30 PM,324 (011213105-0112310506)                                                                                                                                                                                                                       325 (0112310550-0112331046)
BSCSE,CSE 2215,Data Structure and Algorithms I,F,Ojn,"December 22, 2024",11:30 AM - 01:30 PM,328 (011191035-0112331130)
BSCSE,CSE 2215,Data Structure and Algorithms I,G,TaMo,"December 22, 2024",11:30 AM - 01:30 PM,329 (011191109-0112230979)                                                                                                                                                                                                                       330 (0112231035-0112331138)
BSCSE,CSE 2215,Data Structure and Algorithms I,H,TaMo,"December 22, 2024",11:30 AM - 01:30 PM,401 (011193122-0112310392)                                                                                                                                                                                                                       402 (0112310394-0112331158)
BSCSE,CSE 2215,Data Structure and Algorithms I,I,Ojn,"December 22, 2024",11:30 AM - 01:30 PM,403 (011201209-0112330974)
BSCSE,CSE 2215,Data Structure and Algorithms I,J,CAG,"December 22, 2024",11:30 AM - 01:30 PM,404 (011212014-0112310162)                                                                                                                                                                                                                       405 (0112310254-0112331148)
BSEEE,EEE 4223/EEE 483,Renewable Energy,A,SAC,"December 22, 2024",11:30 AM - 01:30 PM,305 (021181027-021213016)
BSEEE,EEE 4223/EEE 483,Renewable Energy,B,SAC,"December 22, 2024",11:30 AM - 01:30 PM,306 (021143007-021201030)                                                                                                                                                                                                                       307 (021201039-0212310077)
BSCSE,CSE 4883,Digital Image Processing,A,RaR,"December 22, 2024",02:00 PM - 04:00 PM,308 (011191101-011212025)                                                                                                                                                                                                                       309 (011212128-011221503)
BSCSE,CSE 4883,Digital Image Processing,B,RaR,"December 22, 2024",02:00 PM - 04:00 PM,322 (011191060-011213098)                                                                                                                                                                                                                       323 (011213112-0112230796)
BSCSE,PHY 105/PHY 2105,Physics,F,RBS,"December 22, 2024",02:00 PM - 04:00 PM,324 (011163013-0112330315)                                                                                                                                                                                                                       325 (0112330454-0112420583)
BSCSE,PHY 105/PHY 2105,Physics,S,MASn,"December 22, 2024",02:00 PM - 04:00 PM,328 (011172007-0112420436)
BSCSE,PHY 2105,Physics,A,AnAd,"December 22, 2024",02:00 PM - 04:00 PM,329 (011202075-0112330365)                                                                                                                                                                                                                       330 (0112330366-0152330136)
BSCSE,PHY 2105,Physics,B,SaDa,"December 22, 2024",02:00 PM - 04:00 PM,401 (011213062-0112330156)                                                                                                                                                                                                                       402 (0112330175-0112331131)
BSDS,PHY 2105,Physics,BA,AyFz,"December 22, 2024",02:00 PM - 04:00 PM,711 (011221020-0112330437)                                                                                                                                                                                                                       722 (0112330451-0152410027)
BSDS,PHY 2105,Physics,BB,HaHR,"December 22, 2024",02:00 PM - 04:00 PM,723 (011201301-0112330932)                                                                                                                                                                                                                       801 (0112331152-0152410068)
BSDS,PHY 2105,Physics,BC,SaDa,"December 22, 2024",02:00 PM - 04:00 PM,802 (011222286-0152330156)                                                                                                                                                                                                                       803 (0152330160-0152420003)
BSCSE,PHY 2105,Physics,C,MAn,"December 22, 2024",02:00 PM - 04:00 PM,403 (011201411-0112330308)                                                                                                                                                                                                                       404 (0112330324-0112420556)
BSCSE,PHY 2105,Physics,D,SaDa,"December 22, 2024",02:00 PM - 04:00 PM,405 (011202037-0112330431)                                                                                                                                                                                                                       406 (0112330460-0112410395)
BSCSE,PHY 2105,Physics,E,MNHn,"December 22, 2024",02:00 PM - 04:00 PM,407 (011201377-0112330540)                                                                                                                                                                                                                       408 (0112330610-0152420008)
BSCSE,PHY 2105,Physics,H,MASn,"December 22, 2024",02:00 PM - 04:00 PM,409 (011213024-0112410299)
BSCSE,PHY 2105,Physics,I,AyFz,"December 22, 2024",02:00 PM - 04:00 PM,410 (011211105-0112310344)                                                                                                                                                                                                                       423 (0112310453-0112420586)
BSCSE,PHY 2105,Physics,J,SaSu,"December 22, 2024",02:00 PM - 04:00 PM,425 (011202272-0112330322)                                                                                                                                                                                                                       428 (0112330333-0112420612)
BSCSE,PHY 2105,Physics,K,MNHn,"December 22, 2024",02:00 PM - 04:00 PM,429 (011192034-0112330347)                                                                                                                                                                                                                       431 (0112330368-0112420365)
BSCSE,PHY 2105,Physics,L,RBS,"December 22, 2024",02:00 PM - 04:00 PM,432 (011191109-0112330391)                                                                                                                                                                                                                       601 (0112330446-0112331031)
BSCSE,PHY 2105,Physics,M,HaHR,"December 22, 2024",02:00 PM - 04:00 PM,602 (011202310-0112330292)                                                                                                                                                                                                                       603 (0112330296-0112420373)
BSCSE,PHY 2105,Physics,N,AyFz,"December 22, 2024",02:00 PM - 04:00 PM,604 (011211097-0112330536)                                                                                                                                                                                                                       605 (0112330612-0112410207)
