Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSDS,PHY 2105,Physics,BC,AyFz,"October 24, 2024",02:00 PM - 04:00 PM,703 (011221061-0152330154)
BSCSE,PHY 2105,Physics,C,SaDa,"October 24, 2024",02:00 PM - 04:00 PM,706 (011201308-0112230915)                                                                                                                                                                                                                       707 (0112310302-0112331156)
BSCSE,PHY 2105,Physics,D,MASn,"October 24, 2024",02:00 PM - 04:00 PM,708 (011201313-0112310383)                                                                                                                                                                                                                       711 (0112310392-0112410027)
BSCSE,PHY 2105,Physics,G,MASn,"October 24, 2024",02:00 PM - 04:00 PM,722 (011213095-0112230761)                                                                                                                                                                                                                       723 (0112310176-0112410365)
BSCSE,PHY 2105,Physics,I,SaDa,"October 24, 2024",02:00 PM - 04:00 PM,801 (011193134-0112310489)                                                                                                                                                                                                                       802 (0112310491-0112410217)
BSCSE,PHY 2105,Physics,K,AyFz,"October 24, 2024",02:00 PM - 04:00 PM,803 (011202030-0112410534)
BSCSE,PHY 2105,Physics,M,RBS,"October 24, 2024",02:00 PM - 04:00 PM,804 (011212019-0112410526)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,A,ShAz,"October 17, 2024",09:00 AM - 11:00 AM,201 (111183101-1112320082)                                                                                                                                                                                                                       202 (1112320083-1142330012)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,B,MA,"October 17, 2024",09:00 AM - 11:00 AM,203 (111213014-1112330079)                                                                                                                                                                                                                       204 (1112330086-1142330033)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,C,MA,"October 17, 2024",09:00 AM - 11:00 AM,206 (111181048-1112330009)                                                                                                                                                                                                                       205 (1112330015-1142320012)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,D,MSna,"October 17, 2024",09:00 AM - 11:00 AM,207 (111161188-111222151)                                                                                                                                                                                                                       208 (111222154-1112330167)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,E,MA,"October 17, 2024",09:00 AM - 11:00 AM,209 (111212081-1142410008)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,F,ShAz,"October 17, 2024",09:00 AM - 11:00 AM,210 (111182021-1142330020)
BBA,ENG 1011,English I,A,KnGn,"October 17, 2024",09:00 AM - 11:00 AM,202 (111213064-1112420142)                                                                                                                                                                                                                       203 (1112420153-1212420015)
BBA,ENG 1011,English I,B,ChMR,"October 17, 2024",09:00 AM - 11:00 AM,204 (111221051-1112420163)                                                                                                                                                                                                                       205 (1112420164-1212420010)
BBA,ENG 1011,English I,C,AArSh,"October 17, 2024",09:00 AM - 11:00 AM,206 (111221060-1112420082)                                                                                                                                                                                                                       207 (1112420085-1142420009)
BBA,ENG 1011,English I,D,TaHsn,"October 17, 2024",09:00 AM - 11:00 AM,208 (1112230240-1112420123)                                                                                                                                                                                                                       209 (1112420125-1142420018)
BBA,ENG 1011,English I,E,ShMSh,"October 17, 2024",09:00 AM - 11:00 AM,210 (1112330174-1112420113)                                                                                                                                                                                                                       211 (1112420115-1142420021)
BBA,ENG 1011,English I,F,ChMR,"October 17, 2024",09:00 AM - 11:00 AM,222 (1112410019-1142420024)
BBA,FIN 4323,Working Capital Management,A,ShAz,"October 17, 2024",09:00 AM - 11:00 AM,211 (111182131-111211071)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,A,MSna,"October 17, 2024",09:00 AM - 11:00 AM,222 (111162027-111221038)                                                                                                                                                                                                                       223 (111221043-1112230274)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,B,MSna,"October 17, 2024",09:00 AM - 11:00 AM,224 (111183051-111213095)                                                                                                                                                                                                                       225 (111213096-1112230004)
BSECO,ECO 4345,Poverty Alleviation and Microfinance,A,AAsh,"October 17, 2024",11:30 AM - 01:30 PM,223 (121191001-121222011)
BBA,ENG 1013,English II,A,ChMR,"October 17, 2024",11:30 AM - 01:30 PM,224 (1112230180-1112410061)                                                                                                                                                                                                                       225 (1112410062-1142410009)
BBA,ENG 1013,English II,B,ChMR,"October 17, 2024",11:30 AM - 01:30 PM,228 (1112230186-1112410091)                                                                                                                                                                                                                       201 (1112410092-1212410018)
BBA,ENG 1013,English II,C,KnGn,"October 17, 2024",11:30 AM - 01:30 PM,202 (1112230041-1112410069)                                                                                                                                                                                                                       203 (1112410071-1212410019)
BBA,ENG 1013,English II,D,TaHsn,"October 17, 2024",11:30 AM - 01:30 PM,204 (111212081-1112410097)                                                                                                                                                                                                                       205 (1112410110-1212410007)
BBA,MKT 4102,Services Marketing,A,KA,"October 17, 2024",11:30 AM - 01:30 PM,201 (111162027-111201200)                                                                                                                                                                                                                       202 (111201203-111211073)
BSECO,ECO 3301/ECO 3303,Intermediate Microeconomic Theory II/Intermediate Microeconomics II,A,MFKK,"October 17, 2024",02:00 PM - 04:00 PM,202 (121221003-1212310018)
BBA,MIS 4387,Applied Artificial Intelligence,A,AIK,"October 17, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111191005-111212095)
BBA in AIS,MGT 2208,Human Resource Management & Organizational Behavior,A,Jkn,"October 18, 2024",08:30 AM - 10:30 AM,202 (114182001-1142230024)
BBA,MGT 2318,Organizational Behavior,A,SK,"October 18, 2024",08:30 AM - 10:30 AM,202 (111202126-1112230162)                                                                                                                                                                                                                       203 (1112230199-1112330019)
BBA,MGT 2318,Organizational Behavior,B,SK,"October 18, 2024",08:30 AM - 10:30 AM,204 (111193074-1112230065)                                                                                                                                                                                                                       205 (1112230104-1112330074)
BBA,MGT 2318,Organizational Behavior,C,IS,"October 18, 2024",08:30 AM - 10:30 AM,206 (111191106-111222179)                                                                                                                                                                                                                       207 (1112230043-1112320063)
BBA,MGT 2318,Organizational Behavior,D,IS,"October 18, 2024",08:30 AM - 10:30 AM,210 (111193099-1112310167)
BBA,MGT 3122,Human Resources Management,A,HRJ,"October 18, 2024",08:30 AM - 10:30 AM,203 (111183044-111221004)                                                                                                                                                                                                                       204 (111221018-1112310141)
BBA,MGT 3122,Human Resources Management,B,HRJ,"October 18, 2024",08:30 AM - 10:30 AM,205 (111181100-1112230254)
BBA,MGT 4356,Strategic Management,A,NAr,"October 18, 2024",08:30 AM - 10:30 AM,206 (111182131-111201040)                                                                                                                                                                                                                       207 (111201076-114221015)
BBA,MGT 4356,Strategic Management,B,NAr,"October 18, 2024",08:30 AM - 10:30 AM,208 (111143295-111201117)                                                                                                                                                                                                                       209 (111201140-111212070)
BSECO,ECO 2302/ECO 2305/ECO 2315,Intermediate Macroeconomic Theory I/Intermediate Macroeconomics/Intermediate Macroeconomics I,A,MSS,"October 18, 2024",11:00 AM - 01:00 PM,209 (121212002-1212320010)
BBA,HRM 4366,Strategic Human Resource Management,A,MKHq,"October 18, 2024",11:00 AM - 01:00 PM,210 (111173014-111211004)
BBA,MGT 1307,Principles of Management,A,BJ,"October 18, 2024",11:00 AM - 01:00 PM,210 (111202111-1112330096)                                                                                                                                                                                                                       211 (1112330100-1142410015)
BBA,MGT 1307,Principles of Management,B,SK,"October 18, 2024",11:00 AM - 01:00 PM,222 (111211079-1112330068)                                                                                                                                                                                                                       223 (1112330070-1142330030)
BBA,MGT 1307,Principles of Management,C,HaUn,"October 18, 2024",11:00 AM - 01:00 PM,224 (111212016-1112330030)                                                                                                                                                                                                                       225 (1112330055-1142330008)
BBA,MGT 1307,Principles of Management,D,BJ,"October 18, 2024",11:00 AM - 01:00 PM,228 (111211053-1112330133)                                                                                                                                                                                                                       201 (1112330134-1142330033)
BBA,MGT 1307,Principles of Management,E,BJ,"October 18, 2024",11:00 AM - 01:00 PM,202 (111221025-1112330116)                                                                                                                                                                                                                       203 (1112330140-1142410008)
BBA,SCM 4102,Logistics Management,A,SdHn,"October 18, 2024",11:00 AM - 01:00 PM,201 (111191132-111201214)                                                                                                                                                                                                                       202 (111201229-111213060)
BSECO,ECO 3302/ECO 3304,Intermediate Macroeconomic Theory II/Intermediate Macroeconomics II,A,TJT,"October 18, 2024",02:30 PM - 04:30 PM,201 (121212001-1212310017)
BBA,BUS 1102,Introduction to Business,A,MdAHn,"October 19, 2024",09:00 AM - 11:00 AM,201 (111162121-1112420164)                                                                                                                                                                                                                       203 (1112420165-1212330036)
BBA,BUS 1102,Introduction to Business,B,SeyS,"October 19, 2024",09:00 AM - 11:00 AM,204 (111221060-1112420060)                                                                                                                                                                                                                       205 (1112420081-1212410020)
BBA,BUS 1102,Introduction to Business,C,SeyS,"October 19, 2024",09:00 AM - 11:00 AM,206 (1112230174-1112420120)                                                                                                                                                                                                                       207 (1112420121-1212410012)
BBA,BUS 1102,Introduction to Business,D,KMR,"October 19, 2024",09:00 AM - 11:00 AM,208 (111161100-1112420095)                                                                                                                                                                                                                       209 (1112420096-1142420024)
BBA,BUS 1102,Introduction to Business,E,Jkn,"October 19, 2024",09:00 AM - 11:00 AM,210 (1112310155-1112420100)                                                                                                                                                                                                                       211 (1112420115-1142420021)
BBA,BUS 1102,Introduction to Business,F,Jkn,"October 19, 2024",09:00 AM - 11:00 AM,222 (1112230183-1112420182)                                                                                                                                                                                                                       223 (1112420190-1212410017)
BBA,BUS 1102,Introduction to Business,G,AIK,"October 19, 2024",09:00 AM - 11:00 AM,224 (1112330035-1112420215)                                                                                                                                                                                                                       225 (1112420216-1212420005)
BBA,MKT 3336,Marketing Management,A,MdSA,"October 19, 2024",09:00 AM - 11:00 AM,202 (111193081-111221076)                                                                                                                                                                                                                       203 (111221092-1112230074)
BBA,MKT 3336,Marketing Management,B,SeyS,"October 19, 2024",09:00 AM - 11:00 AM,204 (111183051-1112230062)
BBA,MKT 4203,Integrated Communication,A,MKHn,"October 19, 2024",09:00 AM - 11:00 AM,201 (111151098-111201158)                                                                                                                                                                                                                       202 (111201191-111213121)
BBA,BUS 4201,Employability and Entrepreneurial Success,A,IS,"October 19, 2024",11:30 AM - 01:30 PM,202 (111171117-111211066)                                                                                                                                                                                                                       203 (111211067-114213012)
BSECO,ECO 4386,Energy Economics and Policy,A,MOF,"October 19, 2024",11:30 AM - 01:30 PM,203 (121192006-121222010)
BBA,HRM 4358,Performance Appraisal and Management,A,ASSZ,"October 19, 2024",11:30 AM - 01:30 PM,204 (111183011-111222079)
BBA,MKT 2320,Introduction to Marketing,A,SRA,"October 19, 2024",11:30 AM - 01:30 PM,204 (111182003-111222095)                                                                                                                                                                                                                       205 (111222121-114211004)
BBA,MKT 2320,Introduction to Marketing,B,SRA,"October 19, 2024",11:30 AM - 01:30 PM,206 (111183076-111222181)                                                                                                                                                                                                                       207 (1112230064-1212310018)
BBA,MKT 2320,Introduction to Marketing,C,SRA,"October 19, 2024",11:30 AM - 01:30 PM,210 (111192018-1142230011)
BBA,SOC 1105,Sociology and Psychology,A,ShaIs,"October 19, 2024",11:30 AM - 01:30 PM,205 (111202122-1112330022)                                                                                                                                                                                                                       206 (1112330068-1142330004)
BBA,SOC 1105,Sociology and Psychology,B,MRM,"October 19, 2024",11:30 AM - 01:30 PM,207 (111211047-1142330024)
BBA,SOC 1105,Sociology and Psychology,C,ShaIs,"October 19, 2024",11:30 AM - 01:30 PM,208 (111183101-1112330017)                                                                                                                                                                                                                       209 (1112330020-121201008)
BBA,LAW 2106/LAW 4151,Business Law/Commercial & Industrial Laws,A,Jkn,"October 19, 2024",02:00 PM - 04:00 PM,209 (111181100-111212076)                                                                                                                                                                                                                       210 (111212079-1142310001)
BBA,LAW 2106/LAW 4151,Business Law/Commercial & Industrial Laws,B,Jkn,"October 19, 2024",02:00 PM - 04:00 PM,211 (111143295-111221025)                                                                                                                                                                                                                       222 (111221049-1142230010)
BBA,MIS 4385,E-Commerce and Web Management,A,AIK,"October 19, 2024",02:00 PM - 04:00 PM,Computer Lab 2 (0227) (111182016-111212095)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,A,JHC,"October 20, 2024",09:00 AM - 11:00 AM,Computer Lab 1 (0226) (111212036-1112410128)                                                                                                                                                                                                                       Computer Lab 2 (0227) (1112410139-1212410004)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,D,MdSA,"October 20, 2024",09:00 AM - 11:00 AM,Computer Lab 20 (0424) (111222071-1112410058)                                                                                                                                                                                                                       Computer Lab 21 (0422) (1112410059-1212320002)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,F,MdSA,"October 20, 2024",09:00 AM - 11:00 AM,Computer Lab 3 (0327) (111201192-121193007)
BBA,FIN 2319,Principles of Finance,A,MdQ,"October 20, 2024",09:00 AM - 11:00 AM,202 (111181086-111221098)                                                                                                                                                                                                                       203 (111221126-114221015)
BBA,FIN 2319,Principles of Finance,B,MA,"October 20, 2024",09:00 AM - 11:00 AM,204 (111161188-121203002)
BBA,FIN 2319,Principles of Finance,C,MdQ,"October 20, 2024",09:00 AM - 11:00 AM,205 (111162121-111221109)                                                                                                                                                                                                                       206 (111221166-114213001)
BBA,FIN 3123,Managerial Finance,A,MEH,"October 20, 2024",09:00 AM - 11:00 AM,207 (111182098-111211072)                                                                                                                                                                                                                       208 (111213009-114222006)
BBA,FIN 3123,Managerial Finance,B,MEH,"October 20, 2024",09:00 AM - 11:00 AM,209 (111173014-111221070)                                                                                                                                                                                                                       210 (111221079-121211007)
BBA,FIN 3123,Managerial Finance,C,MEH,"October 20, 2024",09:00 AM - 11:00 AM,211 (111173105-1112230004)
BBA,FIN 4218,Financial Statements Analysis,A,MEH,"October 20, 2024",09:00 AM - 11:00 AM,201 (111192053-1142230011)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,B,MArR,"October 20, 2024",11:30 AM - 01:30 PM,Computer Lab 1 (0226) (111221114-1112410076)                                                                                                                                                                                                                       Computer Lab 2 (0227) (1112410077-1212410018)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,C,MArR,"October 20, 2024",11:30 AM - 01:30 PM,Computer Lab 20 (0424) (111193064-1112410078)                                                                                                                                                                                                                       Computer Lab 21 (0422) (1112410081-1212420005)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,E,MArR,"October 20, 2024",11:30 AM - 01:30 PM,Computer Lab 3 (0327) (111193088-1112410117)                                                                                                                                                                                                                       Computer Lab 4 (0427) (1112410119-1212420013)
BSECO,ECO 4350,Labor Economics,A,SCT,"October 20, 2024",11:30 AM - 01:30 PM,201 (121191001-1212230001)                                                                                                                                                                                                                       203 (1212230002-1212310017)
BBA,SCM 4103,Global Sourcing and Procurement,A,SdHn,"October 20, 2024",11:30 AM - 01:30 PM,201 (111181149-111201136)                                                                                                                                                                                                                       202 (111201212-111213043)
BBA,BUS 3339,Business Research Methodology,A,MHAMn,"October 20, 2024",02:00 PM - 04:00 PM,202 (111193045-111212095)                                                                                                                                                                                                                       203 (111213002-114222014)
BBA,BUS 3339,Business Research Methodology,B,MHAMn,"October 20, 2024",02:00 PM - 04:00 PM,204 (111191016-114221020)
BBA,MIS 2218,Advanced Computer Applications in Business,A,ZN,"October 20, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111183111-1112230183)                                                                                                                                                                                                                       Computer Lab 1 (0226) (1112230217-1142230014)
BBA,MIS 2218,Advanced Computer Applications in Business,B,ZN,"October 20, 2024",02:00 PM - 04:00 PM,Computer Lab 2 (0227) (111192002-1142230024)
BBA,MIS 2218,Advanced Computer Applications in Business,C,AAFd,"October 20, 2024",02:00 PM - 04:00 PM,Computer Lab 3 (0327) (111191070-1112330232)
BBA,MIS 2218,Advanced Computer Applications in Business,D,ZN,"October 20, 2024",02:00 PM - 04:00 PM,Computer Lab 20 (0424) (111183024-111222117)                                                                                                                                                                                                                       Computer Lab 21 (0422) (111222128-114222007)
BBA,MIS 2218,Advanced Computer Applications in Business,E,MKB,"October 20, 2024",02:00 PM - 04:00 PM,Computer Lab 5 (0523) (111192076-1142320004)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,A,MHM,"October 21, 2024",09:00 AM - 11:00 AM,205 (111213039-1112330086)                                                                                                                                                                                                                       206 (1112330108-114222003)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,B,HAh,"October 21, 2024",09:00 AM - 11:00 AM,207 (111201094-1112330088)                                                                                                                                                                                                                       208 (1112330103-1142410009)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,C,FAhS,"October 21, 2024",09:00 AM - 11:00 AM,209 (111192048-1112330079)                                                                                                                                                                                                                       210 (1112330091-1142330028)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,D,IJ,"October 21, 2024",09:00 AM - 11:00 AM,211 (111201007-1112330035)                                                                                                                                                                                                                       222 (1112330039-1212310018)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,E,HAh,"October 21, 2024",09:00 AM - 11:00 AM,223 (111182077-1112330119)                                                                                                                                                                                                                       224 (1112330127-1142410015)
BBA,ACN 4136/AIS 2204,Advanced Accounting-I/Advanced Financial Accounting - I,A,MTH,"October 21, 2024",09:00 AM - 11:00 AM,210 (111182131-1142230022)
BBA,ACN 4238/AIS 3107,Advanced Accounting-II/Advanced Financial Accounting - II,A,MHM,"October 21, 2024",09:00 AM - 11:00 AM,211 (111201228-1142310007)
BBA,HRM 4269,Learning and Development Management,A,HRJ,"October 21, 2024",09:00 AM - 11:00 AM,201 (111163108-111211047)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,A,JBS,"October 21, 2024",11:30 AM - 01:30 PM,202 (111182063-1112310066)                                                                                                                                                                                                                       203 (1112310084-1142330033)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,B,MTH,"October 21, 2024",11:30 AM - 01:30 PM,204 (111222125-1142330019)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,C,IJ,"October 21, 2024",11:30 AM - 01:30 PM,205 (111193074-1112310126)                                                                                                                                                                                                                       206 (1112320064-1142330015)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,D,IJ,"October 21, 2024",11:30 AM - 01:30 PM,207 (111212029-1112320037)                                                                                                                                                                                                                       208 (1112320042-1142320006)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,E,FAhS,"October 21, 2024",11:30 AM - 01:30 PM,209 (111192018-1142330026)
BSECO,ECO 4353,Game Theory and Applications,A,SCT,"October 21, 2024",11:30 AM - 01:30 PM,201 (121192006-121222011)
BBA,MGT 3342,Business Ethics,A,AAHm,"October 21, 2024",11:30 AM - 01:30 PM,201 (111181108-111211026)                                                                                                                                                                                                                       202 (111211040-1112230273)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,A,MHM,"October 21, 2024",02:00 PM - 04:00 PM,202 (111183042-1112330220)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,B,SKa,"October 21, 2024",02:00 PM - 04:00 PM,203 (111182021-1112310004)                                                                                                                                                                                                                       204 (1112310006-114213007)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,C,SKa,"October 21, 2024",02:00 PM - 04:00 PM,205 (111182098-111221139)                                                                                                                                                                                                                       206 (111221141-114222006)
BBA,MIS 4395,Structured Programming Language,A,AAFd,"October 21, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111191005-111212095)
BBA,BDS 1201,History of the Emergence of Bangladesh,A,MRM,"October 22, 2024",09:00 AM - 11:00 AM,202 (111221170-1112420102)                                                                                                                                                                                                                       203 (1112420107-1212420015)
BBA,BDS 1201,History of the Emergence of Bangladesh,B,ShaIs,"October 22, 2024",09:00 AM - 11:00 AM,204 (111213030-1112420103)                                                                                                                                                                                                                       205 (1112420105-1212420013)
BBA,BDS 1201,History of the Emergence of Bangladesh,C,JHC,"October 22, 2024",09:00 AM - 11:00 AM,206 (1112330035-1112420093)                                                                                                                                                                                                                       207 (1112420106-1142420024)
BBA,BDS 1201,History of the Emergence of Bangladesh,D,MRM,"October 22, 2024",09:00 AM - 11:00 AM,208 (111221185-1112420153)                                                                                                                                                                                                                       209 (1112420155-1212230017)
BBA,BDS 1201,History of the Emergence of Bangladesh,E,ShaIs,"October 22, 2024",09:00 AM - 11:00 AM,210 (1112330174-1112420117)                                                                                                                                                                                                                       211 (1112420118-1142420021)
BBA,BDS 1201,History of the Emergence of Bangladesh,F,JHC,"October 22, 2024",09:00 AM - 11:00 AM,222 (1112330195-1112420133)                                                                                                                                                                                                                       223 (1112420136-1142420018)
BBA,FIN 4117,Corporate Finance,A,MMs,"October 22, 2024",09:00 AM - 11:00 AM,201 (111191148-111211042)                                                                                                                                                                                                                       202 (111211050-114221028)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,A,MUd,"October 22, 2024",11:30 AM - 01:30 PM,202 (111203020-1112320034)                                                                                                                                                                                                                       203 (1112320039-1212410019)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,B,MUd,"October 22, 2024",11:30 AM - 01:30 PM,204 (111192048-1112310088)                                                                                                                                                                                                                       205 (1112310130-1212410020)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,D,MKB,"October 22, 2024",11:30 AM - 01:30 PM,206 (111192076-1112310099)                                                                                                                                                                                                                       207 (1112310103-1212410018)
BBA,BST 1308/QNT 1202,Basic Statistics/Business Statistics I,C,MKB,"October 22, 2024",11:30 AM - 01:30 PM,208 (111181100-1112310030)                                                                                                                                                                                                                       209 (1112310038-1142230019)
BSECO,ECO 3371,Econometrics II,A,TJT,"October 22, 2024",11:30 AM - 01:30 PM,205 (121191001-121222011)
BBA,MKT 4311,Brand Management,A,KMR,"October 22, 2024",11:30 AM - 01:30 PM,201 (111151098-111213121)
BBA,BST 2216/ECO 1374/QNT 3307,Applied Business Statistics/Business Statistics II/Statistics for Business and Economics II,A,MKHq,"October 22, 2024",02:00 PM - 04:00 PM,207 (111181078-1112230155)                                                                                                                                                                                                                       208 (1112230190-1212330036)
BBA,BST 2216/ECO 1374/QNT 3307,Applied Business Statistics/Business Statistics II/Statistics for Business and Economics II,B,MKHq,"October 22, 2024",02:00 PM - 04:00 PM,206 (111183042-1112320054)                                                                                                                                                                                                                       205 (1112320058-1212330028)
BBA,BST 2216/QNT 3307,Applied Business Statistics/Business Statistics II,C,MKHq,"October 22, 2024",02:00 PM - 04:00 PM,202 (111181048-1142230010)
BBA,BST 2216/QNT 3307,Applied Business Statistics/Business Statistics II,D,MKHq,"October 22, 2024",02:00 PM - 04:00 PM,203 (111161188-1112230078)                                                                                                                                                                                                                       204 (1112230104-1112320082)
BBA,HRM 4152,Compensation Management,A,NAr,"October 23, 2024",09:00 AM - 11:00 AM,205 (111173038-111213014)
BBA,MGT 3225,E-Business,A,AIK,"October 23, 2024",09:00 AM - 11:00 AM,Computer Lab 1 (0226) (111191052-111211047)                                                                                                                                                                                                                       Computer Lab 2 (0227) (111211052-114212006)
BBA,ACN 4135,Taxation,A,MHM,"October 23, 2024",11:30 AM - 01:30 PM,202 (111172099-111222107)
BBA in AIS,AIS 2305,Theory & Practice of Taxation,A,MTH,"October 23, 2024",11:30 AM - 01:30 PM,203 (114191009-1142310007)
BBA,BUS 2112,Business Communications,A,MKHn,"October 23, 2024",11:30 AM - 01:30 PM,203 (111221080-121222009)
BBA,BUS 2112,Business Communications,B,MKHn,"October 23, 2024",11:30 AM - 01:30 PM,204 (111183011-1212330016)
BBA,BUS 2112,Business Communications,C,MKHn,"October 23, 2024",11:30 AM - 01:30 PM,205 (111202015-1112310071)                                                                                                                                                                                                                       206 (1112310139-1212330024)
BBA,BUS 2112,Business Communications,D,KMR,"October 23, 2024",11:30 AM - 01:30 PM,207 (111161100-1112230160)                                                                                                                                                                                                                       208 (1112230163-1142230024)
BBA,MKT 4314,Marketing Analytics,A,MHAMn,"October 23, 2024",11:30 AM - 01:30 PM,Computer Lab 1 (0226) (111151098-111211062)
BBA,CST 2321,Business Analytics,A,MdQ,"October 23, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111183010-111211057)                                                                                                                                                                                                                       Computer Lab 1 (0226) (111213100-114221027)
BBA,CST 2321,Business Analytics,B,MdQ,"October 23, 2024",02:00 PM - 04:00 PM,Computer Lab 2 (0227) (111191020-114221024)
BBA,CST 2321,Business Analytics,C,AIK,"October 23, 2024",02:00 PM - 04:00 PM,Computer Lab 20 (0424) (111181149-111212013)                                                                                                                                                                                                                       Computer Lab 21 (0422) (111212061-114221028)
BBA,CST 2321,Business Analytics,D,MdQ,"October 23, 2024",02:00 PM - 04:00 PM,Computer Lab 3 (0327) (111183075-111201160)                                                                                                                                                                                                                       Computer Lab 4 (0427) (111201163-111222118)
BSECO,ECO 3327,International Finance,A,MOF,"October 23, 2024",02:00 PM - 04:00 PM,201 (121152014-121222016)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,A,GCD,"October 24, 2024",09:00 AM - 11:00 AM,202 (111212043-1112410053)                                                                                                                                                                                                                       203 (1112410061-1142410009)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,B,GCD,"October 24, 2024",09:00 AM - 11:00 AM,204 (111212045-1112410054)                                                                                                                                                                                                                       205 (1112410056-1142410014)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,C,GCD,"October 24, 2024",09:00 AM - 11:00 AM,206 (111192057-1112410047)                                                                                                                                                                                                                       207 (1112410049-1142410019)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,D,GCD,"October 24, 2024",09:00 AM - 11:00 AM,208 (111221051-1112410055)                                                                                                                                                                                                                       209 (1112410058-1142330028)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,E,ShAz,"October 24, 2024",09:00 AM - 11:00 AM,210 (111221025-1112410057)                                                                                                                                                                                                                       211 (1112410060-1142420022)
BBA,ECN 2214,Macroeconomics,C,MSS,"October 24, 2024",09:00 AM - 11:00 AM,202 (111183044-1142230001)
BBA,ECN 2214,Macroeconomics,D,AAsh,"October 24, 2024",09:00 AM - 11:00 AM,201 (111221052-114222003)
BBA,ECN 2214/ECO 1302,Introduction to Macroeconomics/Macroeconomics,A,MSS,"October 24, 2024",09:00 AM - 11:00 AM,204 (111213059-1112310099)                                                                                                                                                                                                                       205 (1112310103-1212410004)
BBA,ECN 2214/ECO 1302,Introduction to Macroeconomics/Macroeconomics,B,TaA,"October 24, 2024",09:00 AM - 11:00 AM,206 (111222004-1112310173)                                                                                                                                                                                                                       207 (1112320124-1212330036)
BBA,FIN 4331,Financial Modeling,A,MUd,"October 24, 2024",09:00 AM - 11:00 AM,Computer Lab 1 (0226) (111192053-111213098)
BBA,IBS 3121,International Business,A,PMM,"October 24, 2024",09:00 AM - 11:00 AM,223 (111183011-114222016)
BBA,IBS 3121,International Business,B,PMM,"October 24, 2024",09:00 AM - 11:00 AM,224 (111211053-1142310007)
BBA,IBS 3121,International Business,C,PMM,"October 24, 2024",09:00 AM - 11:00 AM,211 (111191106-111221130)                                                                                                                                                                                                                       222 (111221141-121203002)
BBA,ECN 2111,Microeconomics,D,TrAd,"October 24, 2024",11:30 AM - 01:30 PM,222 (111192088-1142320004)
BBA,ECN 2111/ECO 1301,Introduction to Microeconomics/Microeconomics,A,TrAd,"October 24, 2024",11:30 AM - 01:30 PM,223 (111222112-1142310004)                                                                                                                                                                                                                       224 (1142320006-1212420013)
