Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BBA in AIS,MGT 2208,Human Resource Management & Organizational Behavior,A,IS,"May 13, 2024",09:00 AM - 11:00 AM,202 (114211008-1142310007)
BBA,MGT 2318,Organizational Behavior,A,SK,"May 13, 2024",09:00 AM - 11:00 AM,202 (111193044-1112310139)
BBA,MGT 2318,Organizational Behavior,B,SK,"May 13, 2024",09:00 AM - 11:00 AM,203 (111161100-1112230024)                                                                                                                                                                                                                       204 (1112230037-1112310159)
BBA,MGT 2318,Organizational Behavior,C,IS,"May 13, 2024",09:00 AM - 11:00 AM,205 (111192002-111222150)                                                                                                                                                                                                                       206 (1112230001-1112310141)
BBA,MGT 3122,Human Resources Management,A,IS,"May 13, 2024",09:00 AM - 11:00 AM,203 (111182062-111212080)                                                                                                                                                                                                                       204 (111212095-1112310145)
BBA,MGT 3122,Human Resources Management,B,HRJ,"May 13, 2024",09:00 AM - 11:00 AM,205 (111172099-111221005)                                                                                                                                                                                                                       206 (111221016-1112230273)
BBA,MGT 4356,Strategic Management,A,NAr,"May 13, 2024",09:00 AM - 11:00 AM,207 (111132224-111193065)                                                                                                                                                                                                                       208 (111193085-114202015)
BBA,MGT 4356,Strategic Management,B,NAr,"May 13, 2024",09:00 AM - 11:00 AM,209 (111173038-111201015)                                                                                                                                                                                                                       210 (111201028-114203001)
BSECO,ECO 3301/ECO 3303,Intermediate Microeconomic Theory II/Intermediate Microeconomics II,A,MSS,"May 13, 2024",11:30 AM - 01:30 PM,207 (111183091-1212410002)
BBA,MGT 1307,Principles of Management,A,BJ,"May 13, 2024",11:30 AM - 01:30 PM,208 (111212043-1112310167)                                                                                                                                                                                                                       209 (1112320011-1142320014)
BBA,MGT 1307,Principles of Management,B,BJ,"May 13, 2024",11:30 AM - 01:30 PM,210 (111201192-121213005)
BBA,MGT 1307,Principles of Management,C,HaUn,"May 13, 2024",11:30 AM - 01:30 PM,211 (111202172-1112320037)                                                                                                                                                                                                                       222 (1112320038-1142320012)
BBA,MGT 1307,Principles of Management,D,SK,"May 13, 2024",11:30 AM - 01:30 PM,223 (111202050-1112310038)                                                                                                                                                                                                                       224 (1112310100-121201008)
BBA,SCM 4313,Service Operation Management,A,SdHn,"May 13, 2024",11:30 AM - 01:30 PM,201 (111182016-111201136)                                                                                                                                                                                                                       202 (111201179-111212082)
BBA,ACN 4340/AIS 2306,Auditing/Principles of Auditing,A,MTH,"May 13, 2024",02:00 PM - 04:00 PM,202 (111162121-1142310007)
BSECO,ECO 2301/ECO 2304/ECO 2314,Intermediate Microeconomic Theory I/Intermediate Microeconomics/Intermediate Microeconomics I,A,TrAd,"May 13, 2024",02:00 PM - 04:00 PM,203 (121213004-1212320011)
BBA,MIS 4388,Advanced Database Management,A,AAFd,"May 13, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111183092-111212069)
BBA,BUS 1102,Introduction to Business,A,SeyS,"May 14, 2024",09:00 AM - 11:00 AM,202 (111211082-1112410070)                                                                                                                                                                                                                       203 (1112410084-1142410016)
BBA,BUS 1102,Introduction to Business,B,KA,"May 14, 2024",09:00 AM - 11:00 AM,204 (1112330233-1112410077)                                                                                                                                                                                                                       205 (1112410078-1142410015)
BBA,BUS 1102,Introduction to Business,C,KA,"May 14, 2024",09:00 AM - 11:00 AM,206 (1112230050-1112410066)                                                                                                                                                                                                                       207 (1112410071-1212330013)
BBA,BUS 1102,Introduction to Business,D,SeyS,"May 14, 2024",09:00 AM - 11:00 AM,208 (1112230053-1112410116)                                                                                                                                                                                                                       209 (1112410117-1142410018)
BBA,MKT 3336,Marketing Management,A,SeyS,"May 14, 2024",09:00 AM - 11:00 AM,202 (111171117-111211070)                                                                                                                                                                                                                       203 (111211089-111221184)
BBA,MKT 4101,Consumer Behavior,A,SRA,"May 14, 2024",09:00 AM - 11:00 AM,204 (111151098-111201021)                                                                                                                                                                                                                       205 (111201022-111203012)
BBA,MKT 4101,Consumer Behavior,B,MKHn,"May 14, 2024",09:00 AM - 11:00 AM,206 (111161100-111201017)                                                                                                                                                                                                                       207 (111201033-111211097)
BSECO,ECO 3331,Economics of Cost Benefit Analysis,A,WYn,"May 14, 2024",11:30 AM - 01:30 PM,208 (121152014-121222016)
BBA,HRM 4363,International Human Resource Management,A,MKHq,"May 14, 2024",11:30 AM - 01:30 PM,209 (111132224-111203012)
BBA,MKT 2320,Introduction to Marketing,A,SRA,"May 14, 2024",11:30 AM - 01:30 PM,210 (111192062-111221096)                                                                                                                                                                                                                       211 (111221124-1212230016)
BBA,MKT 2320,Introduction to Marketing,B,SRA,"May 14, 2024",11:30 AM - 01:30 PM,222 (111171196-111221151)                                                                                                                                                                                                                       223 (111221154-1212230017)
BBA,SOC 1105,Sociology and Psychology,A,ShaIs,"May 14, 2024",11:30 AM - 01:30 PM,210 (111201079-1112230217)                                                                                                                                                                                                                       211 (1112310004-1142320012)
BBA,SOC 1105,Sociology and Psychology,B,ShaIs,"May 14, 2024",11:30 AM - 01:30 PM,222 (111201154-1112310131)                                                                                                                                                                                                                       223 (1112320009-1142320002)
BBA,SOC 1105,Sociology and Psychology,C,ShaIs,"May 14, 2024",11:30 AM - 01:30 PM,224 (111193044-1112230104)                                                                                                                                                                                                                       225 (1112230107-1212310001)
BBA,SOC 1105,Sociology and Psychology,D,ShaIs,"May 14, 2024",11:30 AM - 01:30 PM,228 (111193087-1112230145)                                                                                                                                                                                                                       201 (1112230149-1212310018)
BBA,LAW 2106/LAW 4151,Business Law/Commercial & Industrial Laws,A,Jkn,"May 14, 2024",02:00 PM - 04:00 PM,202 (111183076-111211023)                                                                                                                                                                                                                       203 (111211042-114213012)
BBA,LAW 2106/LAW 4151,Business Law/Commercial & Industrial Laws,B,Jkn,"May 14, 2024",02:00 PM - 04:00 PM,204 (111143295-111201233)                                                                                                                                                                                                                       205 (111201240-111222107)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,A,Jkn,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 4 (0427) (1112230197-1142330025)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,C,MdSA,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 3 (0327) (111212036-1112330090)                                                                                                                                                                                                                       Computer Lab 3 (0327) (1112330114-114222009)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,D,Jkn,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 5 (0523) (111183101-1112330131)                                                                                                                                                                                                                       Computer Lab 5 (0523) (1112330133-1142330028)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,E,MdSA,"May 15, 2024",09:00 AM - 11:00 AM,Computer Lab 2 (0227) (111201135-1112330077)                                                                                                                                                                                                                       Computer Lab 2 (0227) (1112330084-1142330030)
BBA,FIN 2319,Principles of Finance,A,MUd,"May 15, 2024",09:00 AM - 11:00 AM,223 (111161188-114221008)
BBA,FIN 2319,Principles of Finance,B,MA,"May 15, 2024",09:00 AM - 11:00 AM,224 (111162027-111221009)                                                                                                                                                                                                                       225 (111221018-114222006)
BBA,FIN 2319,Principles of Finance,C,MUd,"May 15, 2024",09:00 AM - 11:00 AM,228 (111181064-111221038)                                                                                                                                                                                                                       201 (111221054-1212230013)
BBA,FIN 3123,Managerial Finance,A,MUd,"May 15, 2024",09:00 AM - 11:00 AM,202 (111172068-111201266)                                                                                                                                                                                                                       203 (111202030-114221028)
BBA,FIN 3123,Managerial Finance,B,NFa,"May 15, 2024",09:00 AM - 11:00 AM,204 (111143295-111212089)                                                                                                                                                                                                                       205 (111213002-114221024)
BBA,FIN 3123,Managerial Finance,C,NFa,"May 15, 2024",09:00 AM - 11:00 AM,206 (111191020-114221022)
BBA,FIN 4219,Securities Analysis and Portfolio Management,A,MMs,"May 15, 2024",09:00 AM - 11:00 AM,201 (111173065-114202015)
BBA,ACN 4342/AIS 3310,Accounting Information Systems,A,MTH,"May 15, 2024",11:30 AM - 01:30 PM,Computer Lab 1 (0226) (111162121-111211090)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,B,MArR,"May 15, 2024",11:30 AM - 01:30 PM,Computer Lab 4 (0427) (1112230213-1142330029)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,F,MArR,"May 15, 2024",11:30 AM - 01:30 PM,Computer Lab 3 (0327) (111193123-1142330020)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,G,MdQ,"May 15, 2024",11:30 AM - 01:30 PM,Computer Lab 6 (0524) (111202004-1142330026)
BBA,CST 1206/CST 1303,Computer Application in Business/Computer Applications,H,MKB,"May 15, 2024",11:30 AM - 01:30 PM,Computer Lab 2 (0227) (111201228-1212230001)
BSECO,ECO 3361,Health Economics,A,MSS,"May 15, 2024",11:30 AM - 01:30 PM,203 (121152014-121222011)
BBA,SCM 4202,Enterprise Resource Planning (ERP),A,NHMS,"May 15, 2024",11:30 AM - 01:30 PM,201 (111192006-111201136)                                                                                                                                                                                                                       202 (111201179-111212082)
BBA,MGT 3229,Entrepreneurship and Business Plan Development,A,Jkn,"May 15, 2024",02:00 PM - 04:00 PM,202 (111171276-111201085)                                                                                                                                                                                                                       203 (111201093-111213121)
BBA,MIS 2218,Advanced Computer Applications in Business,A,ZN,"May 15, 2024",02:00 PM - 04:00 PM,Computer Lab 7 (0522) (111191091-1112310160)
BBA,MIS 2218,Advanced Computer Applications in Business,B,ZN,"May 15, 2024",02:00 PM - 04:00 PM,Computer Lab 8 (0528) (111183044-111222037)                                                                                                                                                                                                                       Computer Lab 8 (0528) (111222051-114221028)
BBA,MIS 2218,Advanced Computer Applications in Business,C,ZN,"May 15, 2024",02:00 PM - 04:00 PM,Computer Lab 9 (0529) (111191073-111222111)                                                                                                                                                                                                                       Computer Lab 9 (0529) (111222140-1142230017)
BBA,MIS 2218,Advanced Computer Applications in Business,D,ZN,"May 15, 2024",02:00 PM - 04:00 PM,Computer Lab 10 (0530) (111192061-1112320028)
BBA,MIS 2218,Advanced Computer Applications in Business,E,MdQ,"May 15, 2024",02:00 PM - 04:00 PM,Computer Lab 11 (0531) (111192076-1142230022)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,A,MHM,"May 16, 2024",09:00 AM - 11:00 AM,204 (111222045-1112320116)                                                                                                                                                                                                                       205 (1112330046-1142330030)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,B,IJ,"May 16, 2024",09:00 AM - 11:00 AM,206 (111212029-1112330031)                                                                                                                                                                                                                       207 (1112330062-1142330026)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,C,HAh,"May 16, 2024",09:00 AM - 11:00 AM,208 (111192018-1112330015)                                                                                                                                                                                                                       209 (1112330030-1142330024)
BBA,ACN 1205/AIS 1201,Financial Accounting I/Principles of Accounting,D,SKa,"May 16, 2024",09:00 AM - 11:00 AM,210 (111182063-1112310172)                                                                                                                                                                                                                       211 (1112320010-1142330033)
BBA,ACN 4136/AIS 2204,Advanced Accounting-I/Advanced Financial Accounting - I,A,MHM,"May 16, 2024",09:00 AM - 11:00 AM,210 (111193100-1142310004)
BBA,HRM 4153,Human Resource Planning,A,HRJ,"May 16, 2024",09:00 AM - 11:00 AM,201 (111173038-111201009)                                                                                                                                                                                                                       202 (111201015-111222079)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,A,FAhS,"May 16, 2024",11:30 AM - 01:30 PM,202 (111181100-1112310052)                                                                                                                                                                                                                       203 (1112310053-1142230014)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,B,IJ,"May 16, 2024",11:30 AM - 01:30 PM,204 (111193054-1112230203)                                                                                                                                                                                                                       205 (1112230213-1142310001)
BBA,ACN 1309/AIS 1302,Financial Accounting II/Intermediate Accounting,C,JBS,"May 16, 2024",11:30 AM - 01:30 PM,206 (111182021-1112310095)                                                                                                                                                                                                                       207 (1112310101-1142320014)
BSECO,ECO 1303,Mathematics for Business and Economics I,A,TrAd,"May 16, 2024",11:30 AM - 01:30 PM,203 (1212310011-1212410020)
BBA,MGT 3341,Project Management,A,FAhS,"May 16, 2024",11:30 AM - 01:30 PM,201 (111182123-111201183)                                                                                                                                                                                                                       202 (111201185-121221020)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,A,SKa,"May 16, 2024",02:00 PM - 04:00 PM,202 (111191135-111221166)                                                                                                                                                                                                                       203 (111221175-1112320122)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,B,SKa,"May 16, 2024",02:00 PM - 04:00 PM,204 (111192042-111222006)                                                                                                                                                                                                                       205 (111222018-114212006)
BBA,ACN 2215/AIS 4103,Management Accounting/Management Accounting-I,C,HAh,"May 16, 2024",02:00 PM - 04:00 PM,206 (111191040-111222050)                                                                                                                                                                                                                       207 (111222128-114191009)
BSECO,ECO 2303,Mathematics for Business and Economics II,A,TrAd,"May 16, 2024",02:00 PM - 04:00 PM,203 (121221016-1212330039)
BBA,MIS 4394,Network Resource Management,A,AAFd,"May 16, 2024",02:00 PM - 04:00 PM,201 (111183092-111211062)
BBA,BDS 1201,History of the Emergence of Bangladesh,A,MRM,"May 18, 2024",09:00 AM - 11:00 AM,202 (111221015-1112410003)                                                                                                                                                                                                                       203 (1112410015-1142230015)
BBA,BDS 1201,History of the Emergence of Bangladesh,B,MRM,"May 18, 2024",09:00 AM - 11:00 AM,204 (1112230031-1112410077)                                                                                                                                                                                                                       205 (1112410078-1212410018)
BBA,BDS 1201,History of the Emergence of Bangladesh,C,AAsh,"May 18, 2024",09:00 AM - 11:00 AM,206 (1112230161-1142410004)                                                                                                                                                                                                                       207 (1142410009-1212410020)
BBA,BDS 1201,History of the Emergence of Bangladesh,D,SCT,"May 18, 2024",09:00 AM - 11:00 AM,208 (1112330105-1112410091)                                                                                                                                                                                                                       209 (1112410092-1142410018)
BBA,BDS 1201,History of the Emergence of Bangladesh,E,MRM,"May 18, 2024",09:00 AM - 11:00 AM,210 (111221088-1112410106)                                                                                                                                                                                                                       211 (1112410113-1142410006)
BBA,FIN 4116,Management of Financial Institutions,A,MEH,"May 18, 2024",09:00 AM - 11:00 AM,201 (111191071-111222107)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,A,MKB,"May 18, 2024",11:30 AM - 01:30 PM,202 (111183108-1112310091)                                                                                                                                                                                                                       203 (1112310097-1212330036)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,B,IJ,"May 18, 2024",11:30 AM - 01:30 PM,204 (111192007-121221016)                                                                                                                                                                                                                       205 (1212230001-1212330034)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,C,MHAMn,"May 18, 2024",11:30 AM - 01:30 PM,206 (111193054-1112230176)                                                                                                                                                                                                                       207 (1112230196-1212330008)
BBA,BST 1308/ECO 1334/QNT 1202,Basic Statistics/Business Statistics I/Statistics for Business and Economics I,D,MHAMn,"May 18, 2024",11:30 AM - 01:30 PM,208 (111161188-1212330033)
BSECO,ECO 3370/ECO 3372,Basic Econometrics/Econometrics I,A,WYn,"May 18, 2024",11:30 AM - 01:30 PM,202 (121191001-121222011)
BBA,MKT 4311,Brand Management,A,KMR,"May 18, 2024",11:30 AM - 01:30 PM,201 (111161100-111201042)                                                                                                                                                                                                                       203 (111201062-111211019)
BBA,BST 2216/ECO 1374/QNT 3307,Applied Business Statistics/Business Statistics II/Statistics for Business and Economics II,A,MKHq,"May 18, 2024",02:00 PM - 04:00 PM,202 (111183054-1112230032)                                                                                                                                                                                                                       203 (1112230066-1212310014)
BBA,BST 2216/ECO 1374/QNT 3307,Applied Business Statistics/Business Statistics II/Statistics for Business and Economics II,B,MUd,"May 18, 2024",02:00 PM - 04:00 PM,204 (111183024-1112230017)                                                                                                                                                                                                                       205 (1112230018-1212310017)
BBA,BST 2216/ECO 1374/QNT 3307,Applied Business Statistics/Business Statistics II/Statistics for Business and Economics II,D,MKHq,"May 18, 2024",02:00 PM - 04:00 PM,206 (111181086-111222095)                                                                                                                                                                                                                       207 (111222111-1212310018)
BBA,BST 2216/QNT 3307,Applied Business Statistics/Business Statistics II,C,MKHq,"May 18, 2024",02:00 PM - 04:00 PM,203 (111162027-1112310111)
BBA,MIS 4399,Introduction to Big Data,A,AIK,"May 18, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111182016-111212069)
BBA,HRM 4270,Industrial Law and Employee Relations,A,NAr,"May 19, 2024",09:00 AM - 11:00 AM,202 (111163108-111193010)                                                                                                                                                                                                                       203 (111193022-111211004)
BBA,MGT 3225,E-Business,A,TIM,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 1 (0226) (111183011-111201193)                                                                                                                                                                                                                       Computer Lab 1 (0226) (111201243-114172005)
BBA,MGT 3225,E-Business,B,TIM,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 2 (0227) (111181108-111202145)                                                                                                                                                                                                                       Computer Lab 2 (0227) (111202157-114202009)
BBA,ACN 4237/AIS 3208,Cost Accounting,A,JBS,"May 19, 2024",11:30 AM - 01:30 PM,204 (111172099-114222006)
BBA,BUS 2112,Business Communications,A,PMM,"May 19, 2024",11:30 AM - 01:30 PM,205 (111222026-1112310093)                                                                                                                                                                                                                       206 (1112310099-121222010)
BBA,BUS 2112,Business Communications,B,MKHn,"May 19, 2024",11:30 AM - 01:30 PM,207 (111191078-1112310039)                                                                                                                                                                                                                       208 (1112310040-1212230016)
BBA,BUS 2112,Business Communications,C,KMR,"May 19, 2024",11:30 AM - 01:30 PM,209 (111193114-1112310046)                                                                                                                                                                                                                       210 (1112310048-1212310010)
BBA,BUS 2112,Business Communications,D,MKHn,"May 19, 2024",11:30 AM - 01:30 PM,211 (111193084-121222013)
BBA,MKT 4313,Digital Marketing,A,TIM,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 1 (0226) (111181149-111201005)                                                                                                                                                                                                                       202 (111201025-111203014)
BBA,CST 2321,Business Analytics,A,AIK,"May 19, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111171196-1142230011)
BBA,CST 2321,Business Analytics,B,AIK,"May 19, 2024",02:00 PM - 04:00 PM,Computer Lab 2 (0227) (111191006-111202122)                                                                                                                                                                                                                       Computer Lab 2 (0227) (111202182-1142310007)
BBA,CST 2321,Business Analytics,C,AIK,"May 19, 2024",02:00 PM - 04:00 PM,Computer Lab 3 (0327) (111181149-111201133)                                                                                                                                                                                                                       Computer Lab 3 (0327) (111201152-114203001)
BSECO,ECO 3326/ECO 3328,International Trade/International Trade and Finance,A,TJT,"May 19, 2024",02:00 PM - 04:00 PM,201 (121182002-1212410002)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,A,GCD,"May 20, 2024",09:00 AM - 11:00 AM,202 (111213051-1112330126)                                                                                                                                                                                                                       203 (1112330131-1142330016)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,B,GCD,"May 20, 2024",09:00 AM - 11:00 AM,204 (111183101-1112330103)                                                                                                                                                                                                                       205 (1112330111-1142330033)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,C,GCD,"May 20, 2024",09:00 AM - 11:00 AM,206 (111221120-1112330065)                                                                                                                                                                                                                       207 (1112330068-1142330023)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,D,GCD,"May 20, 2024",09:00 AM - 11:00 AM,208 (111193065-1112330059)                                                                                                                                                                                                                       209 (1112330075-1142330028)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,E,ShAz,"May 20, 2024",09:00 AM - 11:00 AM,210 (111201139-1112330032)                                                                                                                                                                                                                       211 (1112330033-1142410015)
BBA,BMT 1103/QNT 1104,Basic Mathematics/Business Mathematics I,F,MKB,"May 20, 2024",09:00 AM - 11:00 AM,222 (111213081-1112330134)                                                                                                                                                                                                                       223 (1112330138-1142410008)
BBA,ECN 2214,Macroeconomics,B,TaA,"May 20, 2024",09:00 AM - 11:00 AM,201 (111193041-1142230021)
BBA,ECN 2214,Macroeconomics,C,TaA,"May 20, 2024",09:00 AM - 11:00 AM,203 (111183044-111222050)                                                                                                                                                                                                                       204 (111222081-1142230020)
BBA,ECN 2214/ECO 1302,Introduction to Macroeconomics/Macroeconomics,A,TJT,"May 20, 2024",09:00 AM - 11:00 AM,205 (111211051-1212330024)
BBA,ECN 2214/ECO 1302,Introduction to Macroeconomics/Macroeconomics,D,SCT,"May 20, 2024",09:00 AM - 11:00 AM,206 (111201038-111222051)                                                                                                                                                                                                                       207 (111222136-1212310018)
BBA,FIN 4332,Financial Technology (FinTech),A,NFa,"May 20, 2024",09:00 AM - 11:00 AM,208 (111191071-111213098)
BBA,IBS 3121,International Business,A,PMM,"May 20, 2024",09:00 AM - 11:00 AM,209 (111171117-111213014)                                                                                                                                                                                                                       210 (111213039-121213004)
BBA,IBS 3121,International Business,B,PMM,"May 20, 2024",09:00 AM - 11:00 AM,211 (111183014-111221041)                                                                                                                                                                                                                       222 (111221049-1212310017)
BBA,ECN 2111,Microeconomics,B,MOF,"May 20, 2024",11:30 AM - 01:30 PM,208 (111193050-1142310001)
BBA,ECN 2111,Microeconomics,C,TaA,"May 20, 2024",11:30 AM - 01:30 PM,203 (111211082-1112230129)                                                                                                                                                                                                                       204 (1112230137-1142230008)
BBA,ECN 2111/ECO 1301,Introduction to Microeconomics/Microeconomics,A,TJT,"May 20, 2024",11:30 AM - 01:30 PM,207 (111211078-1112310120)                                                                                                                                                                                                                       206 (1112310123-1212410004)
BBA,ECN 2111/ECO 1301,Introduction to Microeconomics/Microeconomics,D,TrAd,"May 20, 2024",11:30 AM - 01:30 PM,204 (111183076-1112310072)                                                                                                                                                                                                                       205 (1112310079-1212330039)
BSECO,ECO 4375,History of Economic Thought,A,MOF,"May 20, 2024",11:30 AM - 01:30 PM,205 (121191001-121221020)
BBA,SCM 4203,Inventory Management,A,SdHn,"May 20, 2024",11:30 AM - 01:30 PM,201 (111162121-111201153)                                                                                                                                                                                                                       202 (111201179-111212082)
BBA,MKT 4306,Marketing Research,A,MHAMn,"May 20, 2024",02:00 PM - 04:00 PM,201 (111152169-111193066)                                                                                                                                                                                                                       202 (111201004-111211097)
MSCSE,CSE 6131,Computational Intelligence,M,MNH,"May 10, 2024",09:00 AM - 11:00 AM,432 (012213047-0122410043)
MSCSE,CSE 6301,Next Generation Internet,M,MdMIm,"May 10, 2024",09:00 AM - 11:00 AM,428 (012211075-0122310037)                                                                                                                                                                                                                       429 (0122310050-0122410033)
MSCSE,CSE 5001,Object Oriented Programing,M,SaIs,"May 10, 2024",02:30 PM - 04:30 PM,Computer Lab 10 (0530) (012212041 - 0122410062)
MSCSE,CSE 6009,Advanced Artificial Intelligence,M,SS,"May 11, 2024",09:00 AM - 11:00 AM,0431 (012202008 - 0122410064)
MSCSE,CSE 6127,Networks Security,M,Salm,"May 11, 2024",09:00 AM - 11:00 AM,0432 (012221007 - 0122410061)
MSCSE,CSE 6145,Cloud Computing,M,AKMMI,"May 11, 2024",09:00 AM - 11:00 AM,428 (012212036 - 0122310052)                                                                                                                                                                                                                       429 ( 0122310060 - 0122410060)
MSCSE,CSE 6179,Digital Forensics,M,ME,"May 11, 2024",02:00 PM - 04:00 PM,0428 (012222028 - 0122410054)
MSCSE,CSE 6207,Data Analytics,M,RtAm,"May 11, 2024",02:00 PM - 04:00 PM,431 (012213005 - 0122320027)                                                                                                                                                                                                                       432 ( 0122320029 - 0122410058)
MSCSE,CSE 6207,Data Analytics,N,FHS,"May 11, 2024",02:00 PM - 04:00 PM,0429 (012212047 - 0122410061)
MSCSE,CSE 6211,Deep Learning,M,DMF,"May 17, 2024",09:00 AM - 11:00 AM,431 (012212036 - 0122320005)                                                                                                                                                                                                                       432 ( 0122320010 - 0122410057)
MSCSE,CSE 6237,Software Architecture,M,ASMFR,"May 17, 2024",09:00 AM - 11:00 AM,0428 (012222008 - 0122410059)
MSCSE,CSE 6093,Research Methodologies and Technical Writing,M,KM,"May 17, 2024",02:30 PM - 04:30 PM,431 (012221006 - 0122330012)                                                                                                                                                                                                                       432 ( 0122330026 - 0122410060)
MSCSE,CSE 6239,Software Testing,M,HS,"May 17, 2024",02:30 PM - 04:30 PM,428 (012212042 - 0122310010)                                                                                                                                                                                                                       429 ( 0122310037 - 0122410062)
MSCSE,CSE 6159,Software Specifications and Analysis,M,SA,"May 18, 2024",09:00 AM - 11:00 AM,0429 (012212042 - 0122410059)
MSCSE,CSE 6305,Wireless Body Area Network,M,MdMIm,"May 18, 2024",09:00 AM - 11:00 AM,0428 (012211075 - 0122410064)
MBA/EMBA,BUS 606,International Business ,A,MMUn,10-May-24,10:00 AM,230
MBA/EMBA,MGT 506,Management & Organizational Behavior ,A,ASSZ,10-May-24,10:00 AM,228
MBA/EMBA,"BUS 509/
BSA 640",Business Analytics,A,MdQ,10-May-24,10:00 AM,"326
(C.LAB 13)"
MBA/EMBA,SCM 623,Global Supply Chain & Logistics Management ,A,MZU,11-May-24,7:00 PM,225
MBA/EMBA,FIN 621,Corporate Finance ,A,MMs,11-May-24,7:00 PM,224
MBA/EMBA,BUS 503,Business Mathematics ,A,MUnAd,11-May-24,7:00 PM,222
MBA/EMBA,HRM 604,Human Resource Management ,A,HRJ,11-May-24,7:00 PM,228
MBA/EMBA,HRM 634,Employee Appraisal & Compensation Management ,A,BJ,11-May-24,7:00 PM,229
MBA/EMBA,MKT 619,Brand Management ,A,KMR,11-May-24,7:00 PM,230
MBA/EMBA,ACC 502,Financial Accounting,A,MTH,11-May-24,7:00 PM,223
MBA/EMBA,ACC 612,Advanced Financial Accounting I,SS,JBS,11-May-24,7:00 PM,"226
(C.LAB 1)"
MBA/EMBA,MKT 621,Marketing Analytics ,A,AAFd,11-May-24,7:00 PM,"326
C.LAB 13"
MBA/EMBA,ACC 605,Managerial Accounting ,A,HAh,12-May-24,7:00 PM,230
MBA/EMBA,BUS 501,Business Communication,A,MdArR,12-May-24,7:00 PM,228
MBA/EMBA,MIS 608,E-Business ,A,AKh,12-May-24,7:00 PM,229
MBA/EMBA,MGT 607,Strategic Management ,A,ASSZ,14-May-24,7:00 PM,230
MBA/EMBA,HRM 604,Human Resource Management ,B,FAhS,14-May-24,7:00 PM,229
MBA/EMBA,FIN 602,Managerial Finance ,A,MFKK,14-May-24,7:00 PM,228
MBA/EMBA,ECON 509,Macro Economics,A,MOF,14-May-24,7:00 PM,225
MBA/EMBA,OPM 603,Operations Management ,A,AbAz,14-May-24,7:00 PM,224
MBA/EMBA,SCM 621,Demand Planning and Procurement Management ,A,SdHn,17-May-24,4:00 PM,"226
(C.LAB 1)"
MBA/EMBA,ACC 667,Corporate Tax Accounting & Planning ,SS,JBS,17-May-24,4:00 PM,223
MBA/EMBA,HRM 686,Human Resource Planning ,A,MdAU,17-May-24,4:00 PM,228
MBA/EMBA,MKT 683,Integrated Marketing Communication,A,KWT,17-May-24,4:00 PM,229
MBA/EMBA,"ECON 508/
ECON 512",Micro Economics/Economics for Managers,A,SbAd,17-May-24,4:00 PM,230
MBA/EMBA,MKT 601,Marketing Management ,A,MdSA,17-May-24,4:00 PM,224
MBA/EMBA,FIN 638,Fintech ,A,SB,17-May-24,4:00 PM,225
